_id,cpu_type,cpu_name,cpu_socket,compatible_chipsets,int_graphics,semiconductor_size,cpu_tdp,pcie,transistors,cpu_threads,total_clock_speed,turbo,unlocked_multiplier,l2_cache,l3_cache,l1_cache,clock_multiplier,passmark,passmark_s,cinebench_r20_multi,cinebench_r20_single,geekbench6_multi,geekbench6_single,gpu_name,gpu_turbo,opengl_version,opencl_version,ram_speed_max,max_mem_bandwidth,ddr_version,mem_channels,max_mem_size,mem_eec,directx_version
67d4fd4693079e4598e738a9,laptop,AMD Ryzen 5 3550H,,x570 b550 a520 x470 b450,TRUE,12,35,3,4940,8,4 x 2.1,3.7,,2,4,384,21,7767,2026,1660,360,2859,941,Radeon Vega 8,1200,4.6,2.2,2400,35.76,4,2,32,TRUE,12
67d4fd4693079e4598e73989,desktop,AMD Ryzen 5 1400,am4,x470 b450 x370 b350 a320,FALSE,14,65,3,4800,8,4 x 3.2,3.4,TRUE,2,8,256,32,7753,1895,,,3137,965,,,,,2667,,4,2,,TRUE,
67d4fd4693079e4598e73910,desktop,Intel Core i5-8500T,lga_1151,z390 z370 q370 h370 b365 b360 h310,TRUE,14,35,3,,6,6 x 2.1,3.5,,1.5,9,384,21,7733,2016,,,4136,1195,UHD Graphics 630,1100,4.5,,2666,41.6,4,2,128,FALSE,12
67d4fd4693079e4598e73a47,desktop,AMD Athlon Gold Pro 3150G,,,TRUE,12,45,3,,4,4 x 3.5,3.9,,2,4,384,,7702,2321,,,,,,1100,,,2933,,4,2,,TRUE,
67d4fd4693079e4598e73852,desktop,Intel Core i3-9350K,lga_1151,z390 z370 q370 h370 b365 b360 h310,TRUE,14,91,3,,4,4 x 4,4.6,,1,8,256,40,7700,2783,1833,476,,,UHD Graphics 630,1150,4.5,,2400,37.5,4,2,64,TRUE,12
67d4fd4693079e4598e738e9,laptop,Intel Core i7-8705G,,,TRUE,14,,3,,8,4 x 3.1,4.1,,,,,,7695,2209,1439,355,3932,1285,HD Graphics 630,1100,4.4,,2400,37.5,4,2,64,FALSE,12
67d4fd4693079e4598e73a45,desktop,Intel Core i7-5775C,,,TRUE,14,65,3,,8,4 x 3.3,3.7,,1,6,128,33,7675,2279,,,4976,1439,Iris Pro Graphics 6200,1.15,4.3,2,1600,25.6,3,2,32,TRUE,11.2
67d4fd4693079e4598e73826,desktop,AMD Ryzen 5 Pro 2400GE,am4,,TRUE,14,35,3,,8,4 x 3.2,3.8,TRUE,2,4,384,32,7663,2125,,,,,Radeon RX Vega 11,1250,4.6,2.2,2933,43.71,4,2,64,TRUE,12
67d4fd4693079e4598e737f2,laptop,Intel Core i5-8400H,,,TRUE,14,45,3,,8,4 x 2.5,4.2,,,,,,7636,2348,,,3734,1308,UHD Graphics 630,1100,4.5,,2666,41.8,4,2,64,FALSE,12
67d4fd4693079e4598e739a1,desktop,Intel Core i7-7700T,lga_1151,,TRUE,14,35,3,,8,4 x 2.9,3.8,,1,8,256,29,7628,2156,,,3703,1217,HD Graphics 630,1150,4.4,2,2400,38.4,4,2,64,FALSE,12
67d4fd4693079e4598e73a61,desktop,AMD Ryzen 3 2300X,am4,x570 x470 b450 x370 b350 a320,FALSE,12,65,3,,4,4 x 3.5,4,TRUE,2,8,384,,7574,2356,,,3395,1222,,,,,2933,43.71,4,2,64,FALSE,
67d4fd4693079e4598e73885,laptop,Intel Core i5-9300H,,,TRUE,14,45,3,1900,8,4 x 2.4,4.1,,1,8,256,24,7571,2287,2111,422,3695,1286,UHD Graphics 630,1050,4.5,3,2666,41.8,4,2,128,FALSE,12
67d4fd4693079e4598e7397a,desktop,Intel Core i3-9350KF,lga_1151,z390 z370 q370 h370 b365 b360 h310,FALSE,14,91,3,,4,4 x 4,4.6,TRUE,1,8,256,40,7549,2668,1833,476,3906,1509,,,,,2400,37.5,4,2,64,TRUE,
67d4fd4693079e4598e73a3b,desktop,Intel Core i7-5775R,,,TRUE,14,65,3,,8,4 x 3.3,3.8,,1,6,128,33,7533,2259,,,3894,1182,Iris Pro Graphics 6200,1.15,4.3,2,1866,29.8,3,2,32,TRUE,11.2
67d4fd4693079e4598e737fe,desktop,AMD Ryzen 5 2400GE,,x470 b450 x370 b350 a320 x570,TRUE,14,35,3,,8,4 x 3.2,3.8,TRUE,2,4,0.768,32,7477,2092,,,,,Radeon RX Vega 11,1240,4.6,2.1,2933,,4,2,,FALSE,12.1
67d4fd4693079e4598e73858,laptop,AMD Ryzen 7 Pro 3700U,,,TRUE,12,15,3,,8,4 x 2.3,4,FALSE,2,4,384,,7475,2031,1515,367,3043,945,Radeon Vega 10,,4.6,2.2,2400,35.76,4,2,32,TRUE,12
67d4fd4693079e4598e73882,laptop,Intel Core i5-8257U,,,TRUE,14,15,3,,8,4 x 1.4,3.9,,1,6,256,14,7470,2263,1628,391,4030,1228,Iris Plus Graphics 645,1050,4.5,,2400,37.5,4,2,32,FALSE,12
67d4fd4693079e4598e7393f,desktop,Intel Core i5-8400T,lga_1151,z390 z370 q370 h370 b365 b360 h310,TRUE,14,35,3,,6,6 x 1.7,3.3,,1.5,9,384,17,7454,1921,,,3914,1108,UHD Graphics 630,1050,4.5,2,2666,41.6,4,2,64,FALSE,12
67d4fd4693079e4598e7395e,desktop,Intel Core i7-7820EQ,,,TRUE,14,45,3,,8,4 x 3,3.7,,1,8,256,30,7453,2207,,,1922,746,HD Graphics 630,1000,4.4,2,2400,34.1,4,2,64,FALSE,12
67d4fd4693079e4598e738d0,laptop,Intel Core i5-8300H,,,TRUE,14,45,3,,8,4 x 2.3,4,,1,8,256,23,7441,2271,1689,397,3754,1275,UHD Graphics 630,1000,4.5,,2666,41.8,4,2,64,FALSE,12
67d4fd4693079e4598e73849,laptop,AMD Ryzen 3 4300U,,,TRUE,7,15,3,9800,4,4 x 2.7,3.7,FALSE,2,4,,27,7431,2307,1502,425,3400,1269,Radeon Graphics 320SP,1400,4.6,2.1,4266,,4,2,,FALSE,12
67d4fd4693079e4598e739a2,laptop,Intel Core i7-7820HK,,,TRUE,14,45,3,,8,4 x 2.9,3.9,,1,8,256,29,7407,2119,1801,388,4101,1285,HD Graphics 630,1100,4.4,2,2400,34.1,4,2,64,,12
67d4fd4693079e4598e73839,desktop,Intel Core i7-7920HQ,,,TRUE,14,45,3,,8,4 x 3.1,4.1,,1,8,256,31,7405,2235,,,4142,1271,HD Graphics 630,1100,4.4,2,2400,34.1,4,2,64,,12
67d4fd4693079e4598e739d7,laptop,Intel Core i5-1035G1,,,TRUE,10,15,3,,8,4 x 1,3.6,FALSE,2,6,320,10,7368,2233,1545,420,,,UHD Graphics G1 32EU,1050,4.5,,3733,55.63,4,2,64,FALSE,12
67d4fd4693079e4598e737f6,desktop,Intel Core i3-9320,lga_1151,z390 z370 q370 h370 b365 b360 h310,TRUE,14,62,3,,4,4 x 3.7,4.4,,1,8,256,37,7358,2711,,,,,UHD Graphics 630,1150,4.5,,2400,37.5,4,2,64,TRUE,12
67d4fd4693079e4598e73863,desktop,Intel Core i7-6920HQ,,,TRUE,14,45,3,,8,4 x 2.9,3.8,,1,8,128,29,7343,2099,,,3766,1173,HD Graphics 530,1050,4.4,2,2133,34.1,4,2,64,FALSE,12
67d4fd4693079e4598e73922,laptop,Intel Core i7-8557U,,,TRUE,14,15,3,,8,4 x 1.7,4.5,,1,8,256,17,7342,2326,1762,439,,,Iris Plus Graphics 645,1150,4.5,,2400,37.5,4,2,32,FALSE,12
67d4fd4693079e4598e73830,laptop,Intel Core i7-8706G,,,TRUE,14,,3,,8,4 x 3.1,4.1,,,,,,7339,2321,,,,,HD Graphics 630,1100,4.4,,2400,37.5,4,2,64,FALSE,12
67d4fd4693079e4598e738d4,desktop,AMD Ryzen 3 3200GE,,x570 x470 b450 x370 b350 a320 b550 a520,TRUE,12,35,3,,4,4 x 3.3,3.8,TRUE,2,4,384,,7309,2206,,,,,Radeon Vega 8,1200,,,2933,,4,2,,TRUE,
67d4fd4693079e4598e73992,desktop,Intel Core i3-10100T,lga_1200,z490 h470 b460 h410,TRUE,14,35,3,,8,4 x 3,3.8,,1,6,256,,7267,2257,1947,399,3818,1273,UHD Graphics 630,1100,4.5,,2666,41.6,4,2,128,FALSE,12
67d4fd4693079e4598e73a6e,laptop,AMD Ryzen 5 3580U,,x570 b550 a520 x470 b450,TRUE,12,15,3,,8,4 x 2.1,3.7,FALSE,2,4,384,,7236,1970,1483,360,2641,906,Radeon Vega 9,,,,2400,,4,2,,,
67d4fd4693079e4598e73ab0,desktop,AMD Ryzen 3 Pro 1300,,x470 b450 x370 b350 a320,FALSE,14,65,3,4800,4,4 x 3.5,3.7,FALSE,2,8,384,,7234,2187,,,2700,1039,,,,,2667,42.7,4,2,64,TRUE,
67d4fd4693079e4598e737e9,desktop,Intel 300,lga_1700,b760 h770 z790 h610 h670 b660 z690,TRUE,10,46,5,,4,2 x 1,3.9,FALSE,2.5,6,160,39,7230,3229,,,,,UHD Graphics 710,1450,4.5,3,4800,76.8,5,2,192,FALSE,
67d4fd4693079e4598e73a81,desktop,Intel Core i7-6700T,lga_1151,z270 b250 z170,TRUE,14,35,3,1350,8,4 x 2.8,3.6,FALSE,1,8,256,28,7194,2064,1811,350,3542,1201,HD Graphics 530,1100,4.5,2,2133,34.1,4,2,64,FALSE,
67d4fd4693079e4598e7384e,desktop,Intel Core i7-7820HQ,,,TRUE,14,45,3,,8,4 x 2.9,3.9,,1,8,256,29,7172,2123,,,3567,1190,HD Graphics 630,1100,4.4,2,2400,34.1,4,2,64,,12
67d4fd4693079e4598e73b6d,desktop,Intel Core i7-990X,lga_1151,z390 z370 q370 h370 b365 b360 h310,FALSE,32,130,3,1170,12,6 x 3.46,3.73,TRUE,1.5,12,384,26,7153,1583,,,2605,557,,,,,1066,25.6,3,3,24,FALSE,
67d4fd4693079e4598e73833,laptop,AMD Ryzen 7 3700U,,x570 b550 a520 x470 b450,TRUE,12,15,3,,8,4 x 2.3,4,FALSE,2,4,384,23,7146,1973,1515,367,2697,928,Radeon RX Vega 10,1400,4.6,2.2,2400,35.76,4,2,32,TRUE,12
67d4fd4693079e4598e73800,desktop,Intel Core i3-9300,lga_1151,z390 z370 q370 h370 b365 b360 h310,TRUE,14,62,3,,4,4 x 3.7,4.3,,1,8,256,37,7137,2561,,,,,UHD Graphics 630,1150,4.5,,2400,37.5,4,2,64,TRUE,12
67d4fd4693079e4598e73954,desktop,Intel Core i7-4770K,lga_1150,,TRUE,22,84,3,1400,8,4 x 3.5,3.9,TRUE,1,8,256,35,7130,2161,1769,361,4092,1284,HD Graphics 4600,1250,4,1.2,1600,25.6,3,2,32,,11.1
67d4fd4693079e4598e73b0c,desktop,Intel Core i7-4771,,,TRUE,22,84,3,1400,8,4 x 3.5,3.9,FALSE,1,8,256,35,7129,2192,,,3869,1218,HD Graphics 4600,1200,4,,1600,25.6,3,2,32,FALSE,
67d4fd4693079e4598e7383a,desktop,AMD Ryzen 3 3200G,am4,x570 x470 b450 x370 b350 a320 b550 a520,TRUE,12,65,3,4940,4,4 x 3.6,4,TRUE,2,4,384,36,7128,2206,1481,390,3065,1076,Radeon Vega 8,1250,4.6,2.2,2933,43.71,4,2,64,FALSE,12
67d4fd4693079e4598e7394b,laptop,AMD Ryzen 7 Pro 2700U,,,TRUE,14,15,3,,8,4 x 2.2,3.8,FALSE,2,4,384,,7121,1941,935,120,2458,833,Radeon RX Vega 10,1300,4.6,2.2,2400,35.76,4,2,32,TRUE,12
67d4fd4693079e4598e738f6,laptop,Intel Core i5-8269U,,,TRUE,14,28,3,,8,4 x 2.6,4.2,,1,6,128,26,7111,2377,,,,,Iris Plus Graphics 655,1100,4.5,3,2400,37.5,4,2,32,FALSE,12
67d4fd4693079e4598e7399c,desktop,Intel Core i7-6770HQ,,,TRUE,14,45,3,,8,4 x 2.6,3.5,,1,6,128,26,7087,1945,,,3907,1165,Iris Pro Graphics 580,950,4.4,2,2133,34.1,4,2,64,FALSE,12
67d4fd4693079e4598e7398b,laptop,Intel Core i7-6820HK,,,TRUE,14,45,3,,8,4 x 2.7,3.6,,1,8,128,27,7065,1990,,,3920,1207,HD Graphics 530,1050,4.4,2,2133,34.1,4,2,64,FALSE,12
67d4fd4693079e4598e73aec,desktop,Intel Core i7-4770,lga_1150,z97 z87,TRUE,22,84,3,1400,8,4 x 3.4,3.9,FALSE,1,8,256,34,7061,2170,,,3812,1207,HD Graphics 4600,1200,4,1.2,1600,25.6,3,2,32,FALSE,
67d4fd4693079e4598e73a24,desktop,Intel Core i5-7640X,,,FALSE,14,112,3,,4,4 x 4,4.2,TRUE,1,6,128,,7036,2535,,,5301,1777,,,,,2666,,4,2,64,FALSE,
67d4fd4693079e4598e738fc,laptop,AMD Ryzen 5 Pro 3500U,,,TRUE,12,15,3,4090,8,4 x 2.1,3.7,FALSE,2,4,384,,7010,1956,1483,360,2636,915,Radeon Vega 8,,4.6,2.2,2400,35.76,4,2,32,TRUE,12
67d4fd4693079e4598e73ac7,desktop,AMD Athlon Gold Pro 3150GE,,,TRUE,12,35,3,,4,4 x 3.3,3.8,,2,4,384,,7006,2165,,,,,,1100,,,2933,,4,2,,,
67d4fd4693079e4598e73976,desktop,Intel Core i7-6820EQ,,,TRUE,14,45,3,1350,8,4 x 2.8,3.5,,1,8,256,28,7001,1997,,,3797,1156,HD Graphics 530,1000,4.4,2,2133,34.1,4,2,64,FALSE,12
67d4fd4693079e4598e73b0e,desktop,AMD Ryzen 3 Pro 3200G,,,TRUE,12,45,3,,4,4 x 3.6,4,,2,4,384,,6980,2190,1481,390,,,Radeon Vega 8,1250,,,2933,,4,2,,,
67d4fd4693079e4598e73a13,desktop,AMD Ryzen 3 1300X,am4,x470 b450 x370 b350 a320,FALSE,14,65,3,,4,4 x 3.5,3.7,TRUE,2,8,,,6973,2127,,,3122,1101,,,,,2667,,4,2,,,
67d4fd4693079e4598e73a56,laptop,AMD Ryzen 7 3780U,,x570 b550 a520 x470 b450,TRUE,12,15,3,4940,8,4 x 2.3,4,FALSE,2,4,384,,6961,1937,1515,367,2652,871,Radeon Vega 11,,,,2400,,4,2,,,
67d4fd4693079e4598e7384f,laptop,Intel Core i5-8305G,,,TRUE,14,65,3,,8,4 x 2.8,3.8,,1,6,256,28,6951,2048,,,3462,1090,HD Graphics 630,1011,4.5,,2400,37.5,4,2,64,FALSE,12
67d4fd4693079e4598e7387d,laptop,AMD Ryzen 5 3500U,,x570 b550 a520 x470 b450,TRUE,12,15,3,4940,8,4 x 2.1,3.7,,2,4,384,21,6940,1946,1483,360,2476,861,Radeon Vega 8,1200,4.6,2.2,2400,35.76,4,2,32,FALSE,12
67d4fd4693079e4598e73935,desktop,Intel Core i7-7700HQ,,,TRUE,14,45,3,,8,4 x 2.8,3.8,FALSE,1,6,256,28,6924,2062,1701,390,3582,1149,HD Graphics 630,1100,4.5,2,2400,37.5,4,2,64,FALSE,12
67d4fd4693079e4598e738bd,desktop,Intel Core i3-8350K,lga_1151,z390 z370 q370 h370 b365 b360 h310,TRUE,14,91,3,,4,4 x 4,,TRUE,1,8,128,40,6863,2478,,,4238,1474,UHD Graphics 630,1150,4.5,3,2400,38.4,4,2,64,FALSE,12
67d4fd4693079e4598e73baa,desktop,Intel Core i7-980X,lga_1151,z390 z370 q370 h370 b365 b360 h310,FALSE,32,130,,1170,12,6 x 3.33,3.6,TRUE,1.5,12,384,25,6835,1528,,,2588,551,,,,,1066,25.6,3,3,24,FALSE,
67d4fd4693079e4598e738fb,laptop,AMD Ryzen 7 2700U,,x570 x470 b450 x370 b350 a320,TRUE,14,15,3,,8,4 x 2.2,3.8,FALSE,2,4,384,,6825,1818,935,120,2461,815,Radeon RX Vega 10,,4.6,2.2,2400,35.76,4,2,32,TRUE,12
67d4fd4693079e4598e7395d,desktop,Intel Core i7-6820HQ,,,TRUE,14,45,3,,8,4 x 2.7,3.6,,1,8,256,27,6814,1952,1759,357,3485,1120,HD Graphics 530,1050,4.4,2,2133,34.1,4,2,64,FALSE,12
67d4fd4693079e4598e739e3,desktop,AMD Ryzen 3 Pro 2200G,am4,,TRUE,14,65,3,,4,4 x 3.5,3.7,,2,4,348,,6812,2066,,,,,Radeon Vega 8,1100,4.6,2.1,2933,43.71,4,2,64,TRUE,
67d4fd4693079e4598e738d1,desktop,Intel Core i5-7600K,lga_1151,b250,TRUE,14,91,3,,4,4 x 3.8,4.2,TRUE,1,6,256,38,6803,2548,,,4259,1527,HD Graphics 630,1150,4.4,2,2400,38.4,4,2,64,FALSE,12
67d4fd4693079e4598e73b3f,desktop,AMD FX-9590,,,FALSE,32,220,2,1200,8,8 x 4.7,5,TRUE,8,8,384,23.5,6790,1813,,,2146,530,,,,,1866,21,3,2,32,,
67d4fd4693079e4598e7386c,desktop,AMD Ryzen 3 2200G,am4,x470 b450 x370 b350 a320 x570,TRUE,14,65,3,4940,4,4 x 3.5,3.7,TRUE,2,4,384,35,6756,2049,1307,308,2840,998,Radeon Vega 8,1100,4.6,2.2,2993,43.7,4,2,64,TRUE,12
67d4fd4693079e4598e73ab1,desktop,Intel Core i7-4770S,lga_1150,,TRUE,22,65,3,1400,8,4 x 3.1,3.9,,1,8,256,31,6745,2120,,,3657,1181,HD Graphics 4600,1200,4,1.2,1600,25.6,3,2,32,FALSE,11.1
67d4fd4693079e4598e7393d,laptop,AMD Ryzen 5 3450U,,x570 b550 a520 x470 b450,TRUE,12,15,3,4500,8,4 x 2.1,3.5,FALSE,2,4,384,,6737,1909,,,,,Radeon Vega 8,1200,4.6,2.1,2400,,4,2,32,,12
67d4fd4693079e4598e73809,desktop,Intel Pentium Gold G7400,lga_1700,,TRUE,10,46,5,,4,2 x 3.7,,FALSE,2.5,6,160,37,6735,3000,,,4161,1983,UHD Graphics 710,1350,4.5,2.1,4800,76.8,5,2,128,FALSE,12
67d4fd4693079e4598e739bb,desktop,Intel Core i3-9100F,lga_1151,z390 z370 q370 h370 b365 b360 h310,FALSE,14,65,3,,4,4 x 3.6,4.2,FALSE,1,6,256,36,6735,2498,1630,445,3723,1395,,,,,2400,37.5,4,2,64,TRUE,
67d4fd4693079e4598e739b6,desktop,AMD Ryzen 3 Pro 3200GE,,,TRUE,12,35,3,4940,4,4 x 3.3,3.8,FALSE,2,4,384,,6701,2133,,,3056,1084,Radeon Vega 8,1200,4.6,2.2,2933,43.71,4,2,64,FALSE,12
67d4fd4693079e4598e738d2,laptop,Intel Core i7-10610U,,,TRUE,14,15,3,,8,4 x 1.8,4.9,,1,8,256,,6699,2259,,,,,UHD Graphics 620,1150,4.5,,2933,45.8,4,2,64,FALSE,12
67d4fd4693079e4598e738ab,desktop,AMD Ryzen V1605B,,,TRUE,14,25,3,,8,4 x 2,3.6,,2,4,384,,6677,1908,,,,,Radeon Vega 8,,,,2400,35.76,4,2,32,TRUE,12
67d4fd4693079e4598e738f1,laptop,AMD Ryzen 5 Pro 2500U,,,TRUE,14,15,3,4950,8,4 x 2,3.6,FALSE,2,4,384,,6669,1803,1352,328,2575,876,Radeon Vega 8,,4.6,2.2,2400,35.76,4,2,32,TRUE,12
67d4fd4693079e4598e7385c,desktop,Intel Core i3-9100,lga_1151,z390 z370 q370 h370 b365 b360 h310,TRUE,14,65,3,189,4,4 x 3.6,4.2,,1,6,256,31,6621,2481,,,3637,1396,UHD Graphics 630,1100,4.5,,2400,37.5,4,2,64,TRUE,12
67d4fd4693079e4598e73a57,desktop,Intel Core i7-4770R,,,TRUE,22,65,3,1400,8,4 x 3.2,3.9,,1,6,256,32,6620,2179,,,3879,1248,Iris Pro Graphics 5200,,4,1.2,1600,25.6,3,2,32,FALSE,11.1
67d4fd4693079e4598e73893,laptop,Intel Core i7-10510U,,,TRUE,14,15,3,,8,4 x 1.8,4.9,,1,8,256,18,6579,2287,1523,471,2629,958,UHD Graphics 620,1150,4.5,,2666,41.66,4,2,64,FALSE,12
67d4fd4693079e4598e737aa,laptop,AMD Ryzen 5 2500U,,x570 x470 b450 x370 b350 a320,TRUE,14,15,3,4940,8,4 x 2,3.6,FALSE,2,4,384,36,6542,1819,1352,328,2372,810,Radeon Vega 8,1100,4.6,2,2400,35.76,4,2,32,FALSE,12
67d4fd4693079e4598e7398a,desktop,Intel Core i5-7600,lga_1151,z270 b250 z170,TRUE,14,65,3,,4,4 x 3.5,4.1,,1,6,256,35,6539,2461,,,3824,1394,HD Graphics 630,1150,4.4,2,2400,38.4,4,2,64,FALSE,12
67d4fd4693079e4598e73b72,desktop,Intel Core i7-4820K,,,FALSE,22,130,3,1860,8,4 x 3.7,3.9,,1,10,128,37,6528,1962,,,2440,658,,,,,1866,59.7,3,4,64,FALSE,
67d4fd4693079e4598e738e3,desktop,Intel Core i7-6700HQ,,,TRUE,14,45,3,,8,4 x 2.6,3.5,,1,6,128,26,6519,1910,1651,,3445,1098,HD Graphics 530,1050,4.4,2,2133,34.1,4,2,64,FALSE,12
67d4fd4693079e4598e73a12,desktop,Intel Core i7-3770K,lga_1155,z77,TRUE,22,77,3,1200,8,4 x 3.5,3.9,TRUE,1,8,256,35,6470,2073,1391,286,2498,712,HD Graphics 4000,1150,4,1.1,1600,25.6,3,2,32,FALSE,11
67d4fd4693079e4598e738ff,laptop,Intel Core i5-10310U,,,TRUE,14,15,3,,8,4 x 1.7,4.4,,1,6,256,,6443,2198,,,,,UHD Graphics 620,1150,4.5,,2933,45.8,4,2,64,FALSE,12
67d4fd4693079e4598e73aae,desktop,Intel Core i7-3770,lga_1155,z77,TRUE,22,77,3,1200,8,4 x 3.4,3.9,FALSE,1,8,256,34,6411,2072,1419,298,2313,673,HD Graphics 4000,1150,4,1.1,1600,25.6,3,2,32,FALSE,11
67d4fd4693079e4598e73a4c,desktop,AMD Ryzen 3 Pro 2200GE,,,TRUE,14,35,3,,4,4 x 3.2,3.6,FALSE,2,4,384,,6404,2055,,,,,Radeon Vega 8,,,,2933,43.71,4,2,64,TRUE,
67d4fd4693079e4598e73991,desktop,Intel Core i7-4960HQ,,,TRUE,22,47,3,1400,,4 x 2.6,3.8,,1,6,256,26,6349,2085,,,3676,1117,Iris Pro Graphics 5200,1300,4,,1600,76.8,3,,32,FALSE,
67d4fd4693079e4598e73a46,desktop,Intel Core i7-4930MX,,,TRUE,22,57,3,1400,8,4 x 3,3.9,FALSE,1,8,256,30,6348,2060,,,3671,1264,HD Graphics 4600,1350,4,1.2,1600,25.6,3,2,32,FALSE,11.1
67d4fd4693079e4598e73a52,laptop,AMD Ryzen 7 3700C,,x570 b550 a520 x470 b450,TRUE,12,15,3,,8,4 x 2.3,4,FALSE,2,4,384,,6346,2267,,,,,Radeon RX Vega 10,1400,,,2400,,4,2,32,,
67d4fd4693079e4598e73986,desktop,Intel Core i5-6600K,lga_1151,z270 b250 z170,TRUE,14,91,3,,4,4 x 3.5,3.9,TRUE,1,6,128,35,6319,2324,,,4033,1428,HD Graphics 530,1150,4.4,2,2133,34.1,4,2,64,FALSE,12
67d4fd4693079e4598e7386e,desktop,Intel Core i3-8300,lga_1151,z390 z370 q370 h370 b365 b360 h310,TRUE,14,62,3,,4,4 x 3.7,,,1,8,256,37,6305,2260,,,3761,1321,UHD Graphics 630,1150,4.5,,2400,37.5,4,2,64,TRUE,12
67d4fd4693079e4598e7393a,desktop,Intel Core i7-4870HQ,,,TRUE,22,47,3,1400,8,4 x 2.5,3.7,,1,6,128,47,6302,2050,,,3722,1145,Iris Pro Graphics 5200,1200,4.3,1.2,1600,25.6,3,2,32,,11.1
67d4fd4693079e4598e73a31,desktop,AMD Ryzen 3 1200,am4,x470 b450 x370 b350 a320,FALSE,14,65,3,,4,4 x 3.1,3.4,TRUE,2,8,384,31,6280,1930,,,2850,997,,,,,2667,42.7,4,2,64,TRUE,
67d4fd4693079e4598e73937,laptop,Intel Core i7-8650U,,,TRUE,14,15,3,,8,4 x 1.9,4.2,,1,8,256,19,6271,2131,1299,365,,,UHD Graphics 620,1150,4.4,,2400,34.1,4,2,32,FALSE,12
67d4fd4693079e4598e73934,laptop,Intel Core i7-8665U,,,TRUE,14,15,3,,8,4 x 1.9,4.8,,1,8,256,19,6254,2188,1536,464,,,UHD Graphics 620,1150,4.5,,2400,37.5,4,2,64,FALSE,12
67d4fd4693079e4598e73b57,desktop,AMD FX-9370,,,FALSE,32,220,2,1200,8,8 x 4.4,4.7,TRUE,8,8,384,22,6235,1694,,,2019,510,,,,,1866,21,3,2,,TRUE,
67d4fd4693079e4598e738ba,laptop,Intel Core i5-8350U,,,TRUE,14,15,3,,8,4 x 1.7,3.6,,1,6,256,17,6211,2021,1564,,,,UHD Graphics 620,1100,4.4,,2400,34.1,4,2,32,FALSE,12
67d4fd4693079e4598e73930,laptop,Intel Core i5-10210U,,,TRUE,14,15,3,,8,4 x 1.6,4.2,,1,6,256,,6195,2163,1797,426,3034,1190,UHD Graphics 620,1100,4.5,,2666,41.66,4,2,64,FALSE,12
67d4fd4693079e4598e73ac6,desktop,Intel Core i7-3770S,lga_1155,z77,TRUE,22,65,3,1200,8,4 x 3.1,3.9,,1,8,256,31,6181,2038,,,2237,659,HD Graphics 4000,1150,4,1.1,1600,25.6,3,2,32,FALSE,11
67d4fd4693079e4598e73ba7,desktop,AMD FX-8370,,,FALSE,32,125,2,1200,8,8 x 4,4.3,,8,8,384,,6166,1624,,,2014,498,,,,,1866,21,3,2,32,,
67d4fd4693079e4598e73abc,desktop,AMD Ryzen 3 Pro 1200,,x470 b450 x370 b350 a320,FALSE,14,65,3,4800,4,4 x 3.1,3.4,FALSE,2,8,384,,6154,1914,,,,,,,,,2667,42.7,4,2,64,TRUE,
67d4fd4693079e4598e739c0,desktop,Intel Core i7-4850HQ,,,TRUE,22,47,3,1400,8,4 x 2.3,3.5,,1,6,256,23,6136,1940,,,3151,995,Iris Pro Graphics 5200,1200,4,1.2,1600,76.8,3,2,32,,11.1
67d4fd4693079e4598e73919,desktop,Intel Core i3-8100,lga_1151,z390 z370 q370 h370 b365 b360 h310,TRUE,14,65,3,,4,4 x 3.6,,,1,6,256,36,6132,2225,,,3405,1244,UHD Graphics 630,1100,4.5,,2400,38.4,4,2,64,TRUE,12
67d4fd4693079e4598e73a53,desktop,Intel Core i7-4900MQ,,,TRUE,22,47,3,1400,8,4 x 2.8,3.8,,1,8,256,28,6119,1995,,,3349,1108,HD Graphics 4600,1300,4,1.2,1600,25.6,3,2,32,FALSE,11.1
67d4fd4693079e4598e73997,laptop,Intel Core i5-8365U,,,TRUE,14,15,3,,8,4 x 1.6,4.1,,1,6,256,,6110,2124,1400,422,,,UHD Graphics 620,1100,4.5,,2400,37.5,4,2,64,FALSE,12
67d4fd4693079e4598e739df,laptop,Intel Core i7-6700TE,lga_1151,,TRUE,14,35,3,1350,8,4 x 2.4,3.4,,1,8,256,24,6109,2051,,,2980,986,HD Graphics 530,1000,4.4,2,2133,34.1,4,2,64,FALSE,12
67d4fd4693079e4598e73871,desktop,Intel Core i3-9300T,lga_1151,z390 z370 q370 h370 b365 b360 h310,TRUE,14,35,3,,4,4 x 3.2,3.8,,1,8,256,32,6108,2288,,,,,UHD Graphics 630,1100,4.5,,2400,37.5,4,2,64,TRUE,12
67d4fd4693079e4598e73b91,desktop,AMD FX-8350,,,FALSE,32,125,2,1200,8,8 x 4,4.2,TRUE,8,8,384,20,6066,1581,1298,209,1985,487,,,,,1866,21,3,2,64,FALSE,
67d4fd4693079e4598e738bc,laptop,Intel Core i7-8565U,,,TRUE,14,15,3,,8,4 x 1.8,4.6,,1,8,256,18,6061,2146,1518,459,,,UHD Graphics 620,1150,4.5,,2400,37.5,4,2,64,FALSE,12
